iso_code,language_name,longitude,latitude,area,continent,status,family,source
nst,Pangwa Naga,96.3855,27.2572,Eurasia,Asia,threatened,Sino-Tibetan,NA
tat,Tatar,50,55,Eurasia,Europe,nearly extinct,Turkic,NA
txx,Tatana,115.553,5.49808,Papunesia,Asia,threatened,Austronesian,dillon_grammatical_1994
cta,Tataltepec Chatino,-97.5311,16.2963,North America,Americas,threatened,Otomanguean,sullivant_phonology_2015
tav,Tatuyo,-70.5327,0.55582,South America,Americas,shifting,Tucanoan,bostrom_nominalizations_1998
tuh,Taulil,152.095,-4.44425,Papunesia,Pacific,shifting,Taulil-Butam,NA
tsg,Tausug,118.88,5.12236,Papunesia,Asia,not endangered,Austronesian,NA
tya,Tauya,145.366,-5.74255,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,NA
rmu,Tavringer Romani,14.4036,62.2313,Eurasia,Europe,extinct,Mixed Language,NA
tbo,Tawala,150.644,-10.3115,Papunesia,Pacific,not endangered,Austronesian,NA
ttq,Tawallammat Tamajaq,4.47692,13.9878,Africa,Africa,not endangered,Afro-Asiatic,NA
thz,Tayart Tamajeq,7.6743,16.9232,Africa,Africa,threatened,Afro-Asiatic,NA
cks,Tayo,166.546,-22.2277,Papunesia,Pacific,shifting,Indo-European,NA
tyz,Tày,106.167,21.6448,Eurasia,Asia,threatened,Tai-Kadai,NA
grr,Sud Oranais-Gourara,0.01992,29.1107,Africa,Africa,threatened,Afro-Asiatic,NA
tbl,Tboli,124.538,6.20377,Papunesia,Asia,not endangered,Austronesian,NA
tkw,Teanu,166.868,-11.6752,Papunesia,Pacific,moribund,Austronesian,NA
dtu,Tebul Ure Dogon,-3.1,14.66,Africa,Africa,threatened,Dogon,NA
ctd,Tedim Chin,93.519,23.6079,Eurasia,Asia,not endangered,Sino-Tibetan,NA
kps,Tehit,131.985,-1.51049,Papunesia,Asia,threatened,West Bird's Head,NA
teh,Tehuelche,-68.3235,-47.5796,South America,Americas,nearly extinct,Chonan,NA
twe,Teiwa,124.174,-8.37662,Papunesia,Asia,shifting,Timor-Alor-Pantar,klamer_history_2014
tlf,Telefol,141.731,-5.07444,Papunesia,Pacific,shifting,Nuclear Trans New Guinea,NA
tel,Telugu,78.7024,16.4529,Eurasia,Asia,not endangered,Dravidian,NA
tqb,Tenetehara,-48.2359,-2.6123,South America,Americas,moribund,Tupian,NA
tea,Temiar,101.438,4.974,Eurasia,Asia,threatened,Austroasiatic,NA
soz,Temi,35.8035,-2.19303,Africa,Africa,not endangered,Atlantic-Congo,NA
tdu,Tempasuk Dusun,116.545,6.36389,Papunesia,Asia,threatened,Austronesian,NA
quw,Tena Lowland Quichua,-77.5404,-0.76271,South America,Americas,threatened,Quechuan,NA
dtk,Tengou-Togo Dogon,-3.37158,14.0675,Africa,Africa,not endangered,Dogon,NA
tes,Tengger,113.037,-7.89069,Papunesia,Asia,not endangered,Austronesian,NA
pah,Tenharim-Parintintin-Diahoi,-61.936,-7.92626,South America,Americas,shifting,Tupian,NA
tct,T'en,107.309,25.6717,Eurasia,Asia,shifting,Tai-Kadai,NA
tex,Tennet,32.6307,4.91107,Africa,Africa,shifting,Surmic,NA
tio,Teop,154.971,-5.67474,Papunesia,Pacific,shifting,Austronesian,NA
tep,Tepecano,-101.729,19.2343,North America,Americas,extinct,Uto-Aztecan,NA
cnt,Tepetotutla Chinantec,-96.5404,17.7115,North America,Americas,shifting,Otomanguean,NA
cux,Tepeuxila Cuicatec,-96.788,17.756,North America,Americas,shifting,Otomanguean,NA
?,Tequistlateco Chontal,-95.59,16.4,?,?,extinct,Tequistlatecan,NA
ttr,Tera,11.80953,11.0376,Africa,Africa,not endangered,Afro-Asiatic,NA
buo,Terei,155.745,-6.70051,Papunesia,Pacific,not endangered,South Bougainville,NA
ter,Terena-Kinikinao-Chane,-56.0329,-20.6614,South America,Americas,threatened,Arawakan,NA
tfr,Teribe,-82.9631,9.067,North America,Americas,shifting,Chibchan,NA
twu,Termanu,123.169,-10.7326,Papunesia,Asia,not endangered,Austronesian,NA
tft,Ternate,127.333,0.80562,Papunesia,Asia,shifting,North Halmahera,hayami-allen_descriptive_2001
tmg,Ternateño,120.72,14.28,Papunesia,Asia,extinct,Indo-European,NA
teo,Teso,33.9394,1.18321,Africa,Africa,not endangered,Nilotic,NA
nhg,Tetelcingo Nahuatl,-98.893,18.8854,North America,Americas,threatened,Uto-Aztecan,NA
tet,Tetum,125.528,-9.11217,Papunesia,Asia,not endangered,Austronesian,NA
tdt,Tetun Dili,125.583,-8.58405,Papunesia,Asia,not endangered,Austronesian,williams-van_klinken_short_2002
tew,Rio Grande Tewa,-106.124,35.9053,North America,Americas,shifting,Kiowa-Tanoan,NA
poq,Texistepec Popoluca,-94.8076,17.8926,North America,Americas,nearly extinct,Mixe-Zoque,NA
tcz,Thado Chin,93.722,24.096,Eurasia,Asia,moribund,Sino-Tibetan,NA
tha,Thai,100.671,14.192,Eurasia,Asia,not endangered,Tai-Kadai,NA
thf,Thangmi,85.7657,28.7554,Eurasia,Asia,shifting,Sino-Tibetan,_rise_2009
ssf,Thao,120.93,23.8333,Papunesia,Asia,nearly extinct,Austronesian,NA
thk,Tharaka,38.073,-0.13221,Africa,Africa,not endangered,Atlantic-Congo,NA
thd,Thayore,142.034,-14.8159,Australia,Pacific,shifting,Pama-Nyungan,NA
thp,Thompson,-120.193,50.1668,North America,Americas,moribund,Salishan,NA
tou,Tho,105.363,19.3563,Eurasia,Asia,not endangered,Austroasiatic,NA
tdh,Thulung,87.6063,27.5389,Eurasia,Asia,moribund,Sino-Tibetan,lahaussois_aspects_2002
tbh,Thurawal,147.475,-35.2853,Australia,Pacific,nearly extinct,Pama-Nyungan,NA
bod,Tibetan,90.1872,28.3681,Eurasia,Asia,not endangered,Sino-Tibetan,NA
tca,Ticuna,-69.8723,-3.66289,South America,Americas,threatened,Ticuna-Yuri,NA
tvo,Tidore,127.746,0.02461,Papunesia,Asia,not endangered,North Halmahera,holton_aspects_2012
?,Tiefo-Nyafogo-Numudara,-4.45,10.85,?,?,nearly extinct,Atlantic-Congo,NA
tii,Tiene,16.4765,-2.84694,Africa,Africa,not endangered,Atlantic-Congo,NA
tif,Tifal,141.293,-5.03899,Papunesia,Pacific,shifting,Nuclear Trans New Guinea,NA
tgc,Tigak,150.893,-2.70951,Papunesia,Pacific,not endangered,Austronesian,NA
nza,Tigon Mbembe,10.70849,6.983995,Africa,Africa,not endangered,Atlantic-Congo,NA
tig,Tigre,38.2233,17.3494,Africa,Africa,not endangered,Afro-Asiatic,NA
tir,Tigrinya,38.9266,15.3359,Africa,Africa,not endangered,Afro-Asiatic,NA
?,Tikhak,?,?,?,?,?,Sino-Tibetan,NA
tkp,Tikopia,168.822,-12.2766,Papunesia,Pacific,not endangered,Austronesian,NA
til,Tillamook,-122.769,44.0924,North America,Americas,extinct,Salishan,NA
tij,Tilung,86.4694,27.2203,Eurasia,Asia,nearly extinct,Sino-Tibetan,opgenort_initial_2014
tms,Tima,29.1632,11.7176,Africa,Africa,shifting,Katla-Tima,NA
tim,Timbe,147.057,-6.06875,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,NA
tem,Timne,-12.3331,8.90294,Africa,Africa,not endangered,Atlantic-Congo,NA
tvy,Timor Pidgin,125.59,-8.65995,Papunesia,Asia,extinct,Indo-European,NA
tjm,Timucua,-82.3132,30.3027,North America,?,extinct,?,NA
tih,Timugon Murut,115.826,5.1796,Papunesia,Asia,threatened,Austronesian,prentice_murut_1971
lbf,Tinani,77.9912,32.2852,Eurasia,Asia,shifting,Sino-Tibetan,NA
tra,Tirahi,69.5901,34.1792,Eurasia,Asia,extinct,Indo-European,NA
tic,Tira,30.8092,11.0963,Africa,Africa,not endangered,Heibanic,NA
tde,Tiranige Diga Dogon,-3.7,14.76,Africa,?,shifting,Dogon,NA
cir,Tiri-Mea,165.792,-21.8147,Papunesia,Pacific,shifting,Austronesian,NA
ttv,Titan,146.888,-2.18168,Papunesia,Pacific,not endangered,Austronesian,NA
tiv,Tiv,9.26287,6.88039,Africa,Africa,not endangered,Atlantic-Congo,NA
lax,Tiwa (India),92.2583,26.0667,Eurasia,Asia,threatened,Sino-Tibetan,NA
tiw,Tiwi,130.949,-11.6308,Australia,Pacific,shifting,?,NA
tpt,Tlachichilco Tepehua,-98.1947,20.704,North America,Americas,shifting,Totonacan,watters_topics_1998
mxp,Tlahuitoltepec Mixe,-96.1186,16.9634,North America,Americas,shifting,Mixe-Zoque,NA
tli,Tlingit,-135.29,59.4447,North America,Americas,nearly extinct,Athabaskan-Eyak-Tlingit,NA
mlu,To'abaita,160.619,-8.39233,Papunesia,Pacific,not endangered,Austronesian,NA
tqo,Toaripi,146.206,-8.07231,Papunesia,Pacific,not endangered,Eleman,NA
tti,Tobati,140.71,-2.56434,Papunesia,Asia,moribund,Austronesian,NA
tob,Toba,-60.4472866667,-24.40253,South America,Americas,threatened,Guaicuruan,NA
tlb,Tobelo,128.154,1.0946,Papunesia,Asia,not endangered,North Halmahera,holton_tobelo_2003
asu,Tocantins Asurini,-49.8991,-3.59359,South America,Americas,shifting,Tupian,NA
tcx,Toda,77.0168,11.4184,Eurasia,Asia,shifting,Dravidian,NA
ood,Tohono O'odham,-111.995,31.7973,North America,Americas,threatened,Uto-Aztecan,NA
toj,Tojolabal,-91.7825,16.2572,North America,Americas,shifting,Mayan,furbee-losee_correct_1976
tkl,Tokelau,-171.780833,-9.227642,Papunesia,Pacific,shifting,Austronesian,NA
tpi,Tok Pisin,147.303,-9.41971,Papunesia,Pacific,not endangered,Indo-European,verhaar_toward_1995
jic,Tol,-87.0372,14.6686,North America,Americas,shifting,Jicaquean,NA
tlm,Tolomako,166.772,-15.1569,Papunesia,Pacific,shifting,Austronesian,NA
tol,Tolowa-Chetco,-124.1,41.9192,North America,Americas,extinct,Athabaskan-Eyak-Tlingit,NA
tod,Toma,-9.23439,8.20383,Africa,Africa,not endangered,Mande,NA
txa,Tombonuo,117.322,6.2892,Papunesia,Asia,threatened,Austronesian,omar_paitan_1981
dto,Tommo So Dogon,-3.28,14.756,?,?,not endangered,Dogon,NA
dtm,Tomo Kan Dogon,-3.82228,13.6331,Africa,Africa,not endangered,Dogon,NA
tst,Tondi Songway Kiini,-2.816163,15.262989,Africa,?,shifting,Songhay,NA
tdn,Tondano,124.964,1.28024,Papunesia,Asia,shifting,Austronesian,NA
tnz,Maniq,100.102,6.88137,Eurasia,Asia,shifting,Austroasiatic,NA
toi,Tonga (Zambia),27.103495,-17.422325,Africa,Africa,not endangered,Atlantic-Congo,NA
ton,Tonga (Tonga Islands),-175.25,-21.17,Papunesia,Pacific,not endangered,Austronesian,NA
tqw,Tonkawa,-96.75,30.25,North America,Americas,extinct,?,NA
toq,Toposa,34.2159,5.15904,Africa,Africa,not endangered,Nilotic,NA
ttu,Torau,155.496,-6.19922,Papunesia,Pacific,threatened,Austronesian,NA
dts,Toro So Dogon,-3.10006,14.40749,Africa,Africa,not endangered,Dogon,NA
dtt,Toro Tegu Dogon,-2.22427,15.0644,Africa,Africa,not endangered,Dogon,NA
tcs,Torres Strait Creole,142.692,-11.066,Australia,Pacific,threatened,Indo-European,NA
trw,Torwali,72.5316,35.3101,Eurasia,Asia,threatened,Indo-European,NA
als,Northern Tosk Albanian,20,41,Eurasia,Europe,not endangered,Indo-European,NA
ttl,Totela,24.3751,-16.9575,Africa,Africa,not endangered,Atlantic-Congo,NA
txo,Toto,88.975,26.67,Eurasia,Asia,shifting,Sino-Tibetan,NA
mto,Totontepec Mixe,-96.0179,17.2157,North America,Americas,shifting,Mixe-Zoque,NA
tqu,Touo,157.296,-8.58405,Papunesia,Pacific,shifting,?,NA
rmg,Traveller Norwegian,9.48913,62.6217,Eurasia,Europe,not endangered,Mixed Language,NA
trf,Trinidadian Creole English,-61.4171,10.4208,North America,Americas,not endangered,Indo-European,NA
tri,Trió,-55.7599,2.53616,South America,Americas,shifting,Cariban,NA
tpy,Trumai,-53.5717,-11.8119,South America,Americas,nearly extinct,?,NA
tsd,Tsakonian,22.7341,37.1405,Eurasia,Europe,moribund,Indo-European,NA
tkr,Tsakhur,46.8858,41.5916,Eurasia,Asia,threatened,Nakh-Daghestanian,NA
tsb,Tsamai,36.9139,5.3097,Africa,Africa,shifting,Afro-Asiatic,NA
huq,Tsat,109.336,18.3192,Eurasia,Asia,shifting,Austronesian,NA
tsj,Tshangla,91.7741,27.3694,Eurasia,Asia,threatened,Sino-Tibetan,NA
?,Tshobdun,101.84,32.18,Eurasia,?,?,Sino-Tibetan,sun_tshobdun_2019
tsw,Salka-Tsishingini,5.11073,10.2882,Africa,Africa,not endangered,Atlantic-Congo,NA
?,Ts'ixa,23.998153,-19.180953,Africa,?,shifting,Khoe-Kwadi,NA
hio,Tsoa,26.9638,-19.7974,Africa,Africa,shifting,Khoe-Kwadi,NA
tso,Tsonga,31.8105,-23.5754,Africa,Africa,not endangered,Atlantic-Congo,NA
tsu,Tsou,120.787,23.216,Papunesia,Asia,shifting,Austronesian,NA
tvd,Tsuvadi,5.22095,10.8421,Africa,Africa,not endangered,Atlantic-Congo,NA
tsn,Tswana,24.7587,-24.368,Africa,Africa,not endangered,Atlantic-Congo,NA
tsc,Tswa,32.4287,-22.9891,Africa,Africa,not endangered,Atlantic-Congo,NA
tub,Tübatulabal,-117.163,35.327,North America,Americas,nearly extinct,Uto-Aztecan,NA
tuo,Tucano,-69.5763,0.579755,South America,Americas,threatened,Tucanoan,NA
tuy,Tugen,35.8499,0.66573,Africa,Africa,not endangered,Nilotic,NA
tzn,Tugun,126.7,-7.72555,Papunesia,Asia,not endangered,Austronesian,hinton_aspects_1991
khc,Tukang Besi North,123.578,-5.30994,Papunesia,Asia,not endangered,Austronesian,NA
bhq,Tukang Besi South,123.948,-5.7478,Papunesia,Asia,not endangered,Austronesian,NA
bag,Tuki,11.5353,4.64348,Africa,Africa,not endangered,Atlantic-Congo,NA
tpq,Tukpa,78.1627,31.4925,Eurasia,Asia,shifting,Sino-Tibetan,NA
tul,Tula,11.52551,9.84629,Africa,Africa,not endangered,Atlantic-Congo,NA
?,Tule-Kaweah Yokuts,-118.768616,36.05354,North America,?,extinct,Yokutsan,NA
tcy,Tulu,75.2651,12.8114,Eurasia,Asia,threatened,Dravidian,NA
tum,Tumbuka,33.3738,-11.3297,Africa,Africa,not endangered,Atlantic-Congo,NA
sil,Tumulung Sisaala,-1.79707,10.63451,Africa,Africa,nearly extinct,Atlantic-Congo,NA
tvu,Tunen,10.67,4.75,Africa,?,not endangered,Atlantic-Congo,NA
lcm,Tungag,150.198,-2.52188,Papunesia,Pacific,not endangered,Austronesian,NA
tun,Tunica,-92.5403,30.9888,North America,Americas,extinct,?,NA
aeb,Tunisian Arabic,9.56156,33.7966,Africa,Africa,not endangered,Afro-Asiatic,NA
?,Tunisian-Zuwara Berber,11.299621,32.863859,Africa,?,?,Afro-Asiatic,NA
tqq,Tunni,43.6847,1.06167,Africa,Africa,threatened,Afro-Asiatic,NA
?,Tunumiisiut,-37.631111,65.613611,Eurasia,?,?,Eskimo-Aleut,NA
tpr,Tuparí,-62.2544,-11.8884,South America,Americas,shifting,Tupian,NA
klj,Turkic Khalaj,50.3222,34.4224,Eurasia,Asia,threatened,Turkic,NA
tuk,Turkmen,59.1757,37.0872,Eurasia,Asia,shifting,Turkic,NA
tuv,Turkana,35.7101,4.30688,Africa,Africa,not endangered,Nilotic,NA
tch,Turks And Caicos Creole English,-71.7451,21.8078,North America,Americas,threatened,Indo-European,NA
try,Turung,92.2676,26.3441,Eurasia,Asia,extinct,Tai-Kadai,NA
tus,Tuscarora,-79.4214,43.1303,North America,Americas,nearly extinct,Iroquoian,NA
tta,Tutelo,-78.75,37.67,North America,Americas,extinct,Siouan,NA
tvt,Tutsa Naga,95.8,27.161,Eurasia,Asia,not endangered,Sino-Tibetan,NA
tuu,Tututni,-124.293,42.5563,North America,Americas,extinct,Athabaskan-Eyak-Tlingit,NA
mjg,Tu,102.117,36.8177,Eurasia,Asia,threatened,Mongolic,slater_grammar_2005
tvl,Tuvalu,179.198088,-8.520813,Papunesia,Pacific,threatened,Austronesian,NA
tyv,Tuvinian,92.6693,48.436,Eurasia,Asia,not endangered,Turkic,NA
ifk,Tuwali Ifugao,121.113,16.6646,Papunesia,Asia,not endangered,Austronesian,NA
bov,Tuwuli,0.38008,7.31095,Africa,Africa,threatened,Atlantic-Congo,NA
tue,Tuyuca,-70.043515,0.39441,South America,Americas,shifting,Tucanoan,NA
twa,Twana,-121.765,47.7419,North America,Americas,extinct,Salishan,NA
xjb,Tweed-Albert,153.286993,-28.028726,?,?,?,Pama-Nyungan,NA
kcg,Tyap,8.3082,9.75568,Africa,Africa,not endangered,Atlantic-Congo,NA
tzh,Tzeltal,-92.2786,16.6384,North America,Americas,not endangered,Mayan,hinman_smith_manual_2014
tzo,Tzotzil,-92.7388,16.6362,North America,Americas,not endangered,Mayan,NA
tzj,Tz'utujil,-91.2012,14.6351,North America,Americas,threatened,Mayan,dayley_tzutujil_1981
ubr,Ubir,149.396,-9.59044,Papunesia,Pacific,not endangered,Austronesian,NA
uby,Ubykh,39.67,43.67,Eurasia,Europe,extinct,Abkhaz-Adyge,NA
ude,Udihe,135.678,46.6309,Eurasia,Asia,nearly extinct,Tungusic,NA
udi,Udi,47.7236,40.9,Eurasia,Asia,shifting,Nakh-Daghestanian,NA
udm,Udmurt,52.63548,56.12921,Eurasia,Europe,shifting,Uralic,NA
udu,Uduk,34.2293,9.16012,Africa,Africa,not endangered,Koman,NA
uga,Ugaritic,35.78,35.6,Eurasia,?,extinct,Afro-Asiatic,NA
uge,Ughele,157.341,-8.45725,Papunesia,Pacific,not endangered,Austronesian,NA
ugo,Ugong,100.098,14.2408,Eurasia,Asia,nearly extinct,Sino-Tibetan,bradley_tone_1992
uig,Uighur,79.75,43.67,Eurasia,Asia,nearly extinct,Turkic,NA
kcf,Ukaan,6.03933,7.59722,Africa,Africa,not endangered,Atlantic-Congo,NA
ukr,Ukrainian,24.395786,48.175842,Eurasia,Europe,threatened,Indo-European,NA
uli,Ulithian,139.603611,9.961388,Papunesia,Pacific,shifting,Austronesian,NA
ulw,Ulwa,-83.581467,12.932292,North America,?,shifting,Misumalpan,NA
ulu,Uma' Lung,116.5,3.25,Papunesia,Asia,shifting,Austronesian,NA
uma,Umatilla,-118.552,45.6391,North America,Americas,nearly extinct,Sahaptian,NA
xum,Umbrian,?,?,Eurasia,?,extinct,Indo-European,NA
umr,Umbugarla,131.825,-12.9325,Australia,Pacific,extinct,?,NA
umg,Umbuygamu,143.6305,-14.25876,Australia,Pacific,nearly extinct,Pama-Nyungan,NA
umb,Umbundu,14.4148,-12.4763,Africa,Africa,not endangered,Atlantic-Congo,NA
ubu,Umbu-Ungu,143.97,-5.9513,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,NA
due,Umiray Dumaget Agta,121.508,14.8757,Papunesia,Asia,not endangered,Austronesian,NA
mtg,Una,140.1,-4.69676,Papunesia,Asia,not endangered,Nuclear Trans New Guinea,NA
unm,Unami,-98.3201,35.0264,North America,Americas,extinct,Algic,NA
bbn,Uneapa,149.141,-4.89383,Papunesia,Pacific,not endangered,Austronesian,NA
uln,Unserdeutsch,152.183,-4.19566,Papunesia,Pacific,nearly extinct,Indo-European,NA
onu,Unua,167.599,-16.2638,Papunesia,Pacific,threatened,Austronesian,NA
tov,Upper Taromi,48.7301,36.5998,Eurasia,Asia,shifting,Indo-European,NA
tku,Upper Necaxa Totonac,-97.81,20.236,North America,Americas,not endangered,Totonacan,beck_upper_2011
hsb,Upper Sorbian,14.4098,51.2403,Eurasia,Europe,threatened,Indo-European,NA
sxu,Upper Saxon,12.692,51.152,Eurasia,Europe,not endangered,Indo-European,NA
dmg,Upper Kinabatangan,116.901,5.31911,Papunesia,Asia,shifting,Austronesian,NA
tau,Upper Tanana,-141.37,62.6867,North America,Americas,nearly extinct,Athabaskan-Eyak-Tlingit,NA
cjh,Upper Chehalis,-123.169,46.7981,North America,Americas,extinct,Salishan,NA
pov,Upper Guinea Crioulo,-15.33254,13.2335066667,Africa,Africa,not endangered,Indo-European,NA
urk,Urak Lawoi',99.0768,7.5258,Eurasia,Asia,shifting,Austronesian,de_groot_urak_2012
xur,Urartian,44.3833,35.0333,Eurasia,?,extinct,Hurro-Urartian,NA
ura,Urarina,-75.4211,-4.44006,South America,Americas,shifting,?,NA
urt,Urat,142.79,-3.60065,Papunesia,Pacific,shifting,Nuclear Torricelli,NA
uur,Ura (Vanuatu),169.084,-18.6747,Papunesia,Pacific,nearly extinct,Austronesian,NA
urd,Urdu,67,25,Eurasia,Asia,not endangered,Indo-European,NA
urh,Urhobo,5.86148,5.31155,Africa,Africa,not endangered,Atlantic-Congo,NA
uri,Urim,142.653,-3.58018,Papunesia,Pacific,shifting,Nuclear Torricelli,NA
upv,Uripiv-Wala-Rano-Atchin,167.34643,-16.00951,Papunesia,Pacific,not endangered,Austronesian,NA
urb,Urubú-Kaapor,-46.2204,-2.46455,South America,Americas,shifting,Tupian,NA
uum,Urum,43.994,42.0379,Eurasia,Asia,shifting,Turkic,NA
ure,Uru,-68.97119,-16.72547,South America,Americas,extinct,Uru-Chipaya,NA
wnu,Usan,145.362,-4.84265,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,NA
usa,Usarufa,145.633,-6.38898,Papunesia,Pacific,threatened,Nuclear Trans New Guinea,NA
usi,Usui,91.7879,23.0131,Eurasia,Asia,not endangered,Sino-Tibetan,NA
ute,Ute-Southern Paiute,-110.305,40.0965,North America,Americas,shifting,Uto-Aztecan,NA
uuu,U,101.772,22.6767,Eurasia,Asia,shifting,Austroasiatic,svantesson_u_1988
auz,Uzbeki Arabic,65.3864,40.2612,Eurasia,Asia,shifting,Afro-Asiatic,NA
vaa,Vaagri Booli,79.5335,12.215,Eurasia,Asia,not endangered,Indo-European,NA
vaf,Vafsi,50.0013,34.5309,Eurasia,Asia,threatened,Indo-European,NA
vgr,Vaghri,68.6051,26.1404,Eurasia,Asia,not endangered,Indo-European,NA
vag,Vagla,-2.31333,9.33848,Africa,Africa,not endangered,Atlantic-Congo,NA
vai,Vai,-11.3262,7.05085,Africa,Africa,not endangered,Mande,NA
vap,Vaiphei,93.7195,24.1378,Eurasia,Asia,threatened,Sino-Tibetan,NA
vam,Vanimo,141.258,-2.68501,Papunesia,Pacific,threatened,Sko,NA
vah,Varhadi-Nagpuri,79.7516,20.7139,Eurasia,Asia,not endangered,Indo-European,NA
vav,Varli,73.2975,20.5635,Eurasia,Asia,not endangered,Indo-European,NA
ven,Venda,29.9523,-22.188,Africa,Africa,not endangered,Atlantic-Congo,NA
xve,Venetic,?,?,Eurasia,?,extinct,Indo-European,NA
vec,Venetian,12.214167,45.503581,Eurasia,Americas,threatened,Indo-European,NA
veo,Ventureño,-119.035,34.1761,North America,Americas,extinct,Chumashan,NA
vra,Vera'a,167.428701,-13.892528,Papunesia,?,shifting,Austronesian,NA
vie,Vietnamese,105.774071,20.681188,Eurasia,Asia,not endangered,Austroasiatic,NA
svc,Vincentian Creole English,-61.1963,13.2436,North America,Americas,not endangered,Indo-European,NA
vnm,Neve'ei,167.427,-16.2253,Papunesia,Pacific,shifting,Austronesian,NA
vin,Vinza,30.5699,-4.99312,Africa,Africa,threatened,Atlantic-Congo,NA
vic,Virgin Islands Creole English,-63.07851,18.04715,North America,Americas,not endangered,Indo-European,NA
rmy,Vlax Romani,14.8451,46.8191,Eurasia,Europe,not endangered,Indo-European,NA
vot,Votic,28.6235,59.3802,Eurasia,Europe,nearly extinct,Uralic,NA
vun,Vunjo,37.5847,-3.42531,Africa,Africa,not endangered,Atlantic-Congo,NA
msn,Vurës,167.451412,-13.905677,Papunesia,Pacific,shifting,Austronesian,NA
vut,Vute,11.8839,6.13603,Africa,Africa,not endangered,Atlantic-Congo,NA
wbi,Vwanji,34.0757,-9.00683,Africa,Africa,not endangered,Atlantic-Congo,NA
ssn,Waata,37.8568,0.55656,Africa,Africa,threatened,Afro-Asiatic,NA
wbq,Waddar,77.1673,19.8838,Eurasia,Asia,not endangered,Dravidian,NA
wdj,Wadjiginy,130.737,-12.8596,Australia,Pacific,moribund,?,NA
waj,Waffa,146.09,-6.55783,Papunesia,Pacific,not endangered,Nuclear Trans New Guinea,NA
wga,Wagaya,137.623,-20.329,Australia,Pacific,moribund,Pama-Nyungan,NA
wbr,Wagdi,73.9022,23.6888,Eurasia,Asia,not endangered,Indo-European,NA
waq,Wageman,131.893,-13.8627,Australia,Pacific,moribund,?,NA
wbk,Waigali,70.9761,35.0358,Eurasia,Asia,shifting,Indo-European,NA
wgo,Waigeo,130.917,-0.17957,Papunesia,Asia,shifting,Austronesian,arnold_grammar_2018
wlk,Wailaki,-123.284,39.1513,North America,Americas,extinct,Athabaskan-Eyak-Tlingit,NA
rro,Waima,146.544,-8.67145,Papunesia,Pacific,not endangered,Austronesian,NA
wmh,Waima'a,126.317,-8.53416,Papunesia,Asia,shifting,Austronesian,hull_waimaha_2002
atr,Waimiri-Atroari,-60.4259,-0.61832,South America,Americas,shifting,Cariban,NA
bao,Waimaha,-70.1644,0.30416,South America,Americas,shifting,Tucanoan,NA
waw,Waiwai,-59.1417,1.50881,South America,Americas,shifting,Cariban,NA
wbv,Wajarri,117.153,-28.1761,Australia,Pacific,moribund,Pama-Nyungan,NA
wkw,Wakawaka,151.868,-26.248,Australia,Pacific,nearly extinct,Pama-Nyungan,NA
wbl,Wakhi,73.9777,37.1768,Eurasia,Asia,threatened,Indo-European,windfuhr_iranian_2012
